2024-09-22 21:57:31,757 - AX: 64144, AY: 1784, AZ: 16372
2024-09-22 21:57:31,762 - AX: 64112, AY: 1532, AZ: 16224
2024-09-22 21:57:31,777 - AX: 64268, AY: 1584, AZ: 16356
2024-09-22 21:57:31,782 - AX: 64196, AY: 1564, AZ: 16332
2024-09-22 21:57:31,797 - AX: 64016, AY: 1428, AZ: 16212
2024-09-22 21:57:31,802 - AX: 64236, AY: 1572, AZ: 16188
2024-09-22 21:57:31,817 - AX: 64184, AY: 1428, AZ: 16240
2024-09-22 21:57:31,822 - AX: 64184, AY: 1536, AZ: 16268
2024-09-22 21:57:31,834 - AX: 64280, AY: 1540, AZ: 16236
2024-09-22 21:57:31,842 - AX: 64128, AY: 1564, AZ: 16272
2024-09-22 21:57:31,857 - AX: 64200, AY: 1480, AZ: 16228
2024-09-22 21:57:31,862 - AX: 64188, AY: 1588, AZ: 16268
2024-09-22 21:57:31,877 - AX: 64248, AY: 1760, AZ: 16292
2024-09-22 21:57:31,882 - AX: 64176, AY: 1524, AZ: 16128
2024-09-22 21:57:31,897 - AX: 64292, AY: 1488, AZ: 16256
2024-09-22 21:57:31,903 - AX: 64260, AY: 1572, AZ: 16192
2024-09-22 21:57:31,933 - AX: 64140, AY: 1652, AZ: 16224
2024-09-22 21:57:31,936 - AX: 64176, AY: 1576, AZ: 16380
2024-09-22 21:57:31,940 - AX: 64092, AY: 1304, AZ: 16328
2024-09-22 21:57:31,943 - AX: 64148, AY: 1464, AZ: 16200
2024-09-22 21:57:31,958 - AX: 64208, AY: 1584, AZ: 16304
2024-09-22 21:57:31,963 - AX: 64236, AY: 1504, AZ: 16264
2024-09-22 21:57:32,026 - AX: 64072, AY: 1428, AZ: 16196
2024-09-22 21:57:32,037 - AX: 64144, AY: 1508, AZ: 16264
2024-09-22 21:57:32,042 - AX: 64220, AY: 1476, AZ: 16244
2024-09-22 21:57:32,057 - AX: 64440, AY: 1616, AZ: 16244
2024-09-22 21:57:32,062 - AX: 64232, AY: 1320, AZ: 16196
2024-09-22 21:57:32,070 - AX: 64240, AY: 1440, AZ: 16236
2024-09-22 21:57:32,122 - AX: 64284, AY: 1460, AZ: 16152
2024-09-22 21:57:32,126 - AX: 64100, AY: 1544, AZ: 16320
2024-09-22 21:57:32,142 - AX: 64188, AY: 1548, AZ: 16140
2024-09-22 21:57:32,146 - AX: 64100, AY: 1560, AZ: 16184
2024-09-22 21:57:32,162 - AX: 64120, AY: 1568, AZ: 16352
2024-09-22 21:57:32,166 - AX: 64268, AY: 1588, AZ: 16232
2024-09-22 21:57:32,182 - AX: 64200, AY: 1564, AZ: 16228
2024-09-22 21:57:32,186 - AX: 64156, AY: 1456, AZ: 16152
2024-09-22 21:57:32,202 - AX: 64464, AY: 1532, AZ: 16260
2024-09-22 21:57:32,206 - AX: 64188, AY: 1580, AZ: 16380
2024-09-22 21:57:32,222 - AX: 64220, AY: 1768, AZ: 16140
2024-09-22 21:57:32,226 - AX: 64224, AY: 1572, AZ: 16188
2024-09-22 21:57:32,233 - AX: 64184, AY: 1520, AZ: 16356
2024-09-22 21:57:32,237 - AX: 64284, AY: 1412, AZ: 16264
2024-09-22 21:57:32,242 - AX: 64104, AY: 1488, AZ: 16264
2024-09-22 21:57:32,246 - AX: 64164, AY: 1536, AZ: 16252
2024-09-22 21:57:32,262 - AX: 64216, AY: 1512, AZ: 16132
2024-09-22 21:57:32,266 - AX: 64160, AY: 1284, AZ: 16232
2024-09-22 21:57:32,282 - AX: 64112, AY: 1560, AZ: 16396
2024-09-22 21:57:32,286 - AX: 64244, AY: 1476, AZ: 16456
2024-09-22 21:57:32,302 - AX: 64204, AY: 1528, AZ: 16280
2024-09-22 21:57:32,306 - AX: 64216, AY: 1512, AZ: 16176
